text,label
kind shareholder appears daktronics inc nasdaqdakt shareholder register,2
kind shareholder appears evoke pharma inc nasdaqevok shareholder register,2
kind shareholder owns akari therapeutic plc nasdaqaktx stock,2
kind shareholder owns ctt correios de portugal sa elictt stock,2
kind shareholder owns igg inc hkg799 stock,2
kind shareholder owns saexploration holding inc nasdaqsaex stock,2
kind shareholder aben resource ltd cveabn,2
kind shareholder freehold royalty ltd tsefru,2
kind shareholder newater technology inc nasdaqnewa,2
kind shareholder pedevco corp nysemktped,2
kind shareholder public joint stock company gazprom mcxgazp,2
percentage brownforman corporation nysebfb share insider,2
percentage cruzsur energy corp cveczr share insider,2
type shareholder owns real matter inc tsereal,2
must know applied optoelectronics inc nasdaqaaoi beta value,2
must know preferred bank nasdaqpfbc beta value,2
buy lincoln electric holding inc nasdaqleco,2
buy packaging corporation america nysepkg,2
amarin stock selloff,2
dow go,2
athleisure stock best buy today,2
tech mutual fund buy fwrlx ktcax,2
4 coveted reit may among safest 2020 income vehicle,2
walgreens could valued 71share leveraged buyout,2
3m raise dividend 2020,2
adobe continue top line growth fy 2020,2
caterpillar raise dividend 2020,2
five continue volatile 2020,2
gamida cell nasdaqgmda spend cash wisely,2
home depot raise dividend 2020,2
lowes raise dividend 2020,2
medicine co next target novartis,2
salesforcecom ’ volatility continue next year,2
winnebago industry inc wgo hedge fund right stock,2
eps growth gencor industry nasdaqgenc interesting,2
would game workshop group plc longaw valuable income investor,2
admp adamis pharma 61 fda zimhi rejection,0
amrh 87 pre ameri holding amrh announces 1for25 reverse stock split regain nasdaq compliance,0
asln kzia xxii kl cbay among premarket loser,0
aytu 13 pre aytu bioscience receives 230 million warrant exercise si,0
bxc 35 pre form s3 bluelinx holding inc,0
cbay 769 pre cymabay therapeutic halt clinical development seladelpar gn,0
ctso 189 pre cytosorbents ctso temporarily pause enrollment refresh 2aki study recommendati…,0
disney 15 well move side park worry,0
edu new oriental 4 rival discloses employee wrongdoing,0
fl foot locker 5 telsey warning,0
gme gamestop 15 sale evaporate,0
10 213 share since nov 18 company beat expectation thirdquarter earnings…,0
iivi iivi 78 downside q3 outlook,0
iq bidu iqiyi 4 short call report,0
kfy korn ferry 24 weak margin,0
kl 108 pre kirkland lake gold kl acquire detour gold drgdf stock deal valued 49 billion si,0
meli mercadolibre slip margin miss,0
mime mimecast 76 downside q4 ebitda forecast,0
mrln marlin business service 33 post q4 result,0
myo yten bhvn je among premarket loser,0
07 pre well fargo downgrade netflix underperform free cash flow concern still see acqu…,0
oncs codx eurn cim eurn among premarke loser,0
qd 18 pre qudian inc announces cancellation 26169241 ad purchased share repurchase program rep…,0
qtt qutoutiao slide shortseller report,0
rckt rocket pharma 5 hour equity offering,0
rng ringcentral 40 downside due covid 19 market share loss stockmarket finance economy,0
road construction partner slip 19 post q4 result miss provides fy20 outlook,0
saex 98 pre saexploration announces receipt nasdaq noncompliance letter si,0
save aal ual airline stock bid traffic concern,0
scanx large cap notable mover interest biontech bntx pull back average volume,0
seac 201 pre seachange international report fourth quarter fiscal year 2020 financial result accesswi…,0
shen shen tmus shentel fall updating mobile affiliate talk,0
tal tal education 23 fraud disclosure,0
42 pre loses london license concern rider safety bbg,0
vrns varonis 6 widerthanexpected loss forecast,0
wbk westpac fall heat intensifies,0
wwe wwe 31 amid twonotch cut well fargo,0
xers xeris pharma launch equity offering share 3 hour,0
20 pre taiwan taking cybersecurity seriously banning use zoom government quartz,0
zom zomedica ready equity offering share 12 hour,0
abiomed 9 study questioning value impella heart pump,0
acb mygn among premarket loser,0
achieve life science 34 pricing equity offering,0
adamas 40 investor react gocovri effect study,0
adamas pharma plunge mixed result trial,0
adma biologics 9 premarket pricing equity offering,0
agco 42 q4 miss soft guidance,0
amarin 6 vascepastoked runup lack effect plaque study,0
amarin slip 3 bearish coverage,0
anixa bio 16 extended timeline car candidate,0
apparel stock tumble pair disappointing earnings business,0
aqst phr among premarket loser,0
arbutus bail ab452 share 15 premarket,0
assembly bio 6 premarket pricing public offering,0
athenex share fall 19 morning trading,0
atyr pharma 4 premarket pricing equity offering,0
aurora cannabis extends premarket loss 5,0
aurora cannabis sink bad news dump analyst fear ’ end,0
aurora cannabis stock slide 16 premarket,0
aurora cannabis ’ stock decline ceo cut announced,0
autoliv 2 setting new target,0
aytu bios fq1 missstoked selloff continues share 17 premarket,0
bdx glop among premarket loser,0
bear signal call big stock ’ rally reversal,0
biohaven stock slide 8 drug trial failure,0
bitcoin sink lowest level since may falling 3000 month china accelerates crackdown,0
bitcoin slide sixmonth low china warns risk,0
bitcoin drop 8000 open door toward 5000,0
boeing ’ stock hit ntsb recommendation ‘ robust ’ 737700 redesign,0
boeing ’ stock headed 12th decline past 14 session,0
boeings stock dive ntsb recommends robust redesign 737700s,0
brink earnings miss,0
canada goose 10 hacking guidance due coronavirus,0
canada goose cut forecast coronavirus impact share plunge,0
canada goose drop cutting forecast drag virus,0
canada goose share slump warning virus impact,0
canada goose stock tumble 14 toward 2yr year premarket q3 result,0
canada goose stock tumble revenue outlook slashed coronavirus material negative impact,0
casper sleep share slide 13 second day trading falling 12 ipo issue price,0
casper sleep share slide 5 trade 1046 12 ipo price,0
casper sleep stock 12 second day trading fall ipo issue price,0
casper sleep stock languishes ipo issue price falling 5,0
chesapeake energy stock drop toward 25year closing low oil pull back,0
china 21vianet group 34 q3 report,0
china pinduoduo post bigger loss surge share tumble,0
ciena 25 earnings miss,0
collegium launch convertible debt offering share 10,0
comparable sale missed estimate home depot share 46 premarket,0
corbus pharma 13 premarket pricing equity offering,0
costco share fall 19 analyst view latest quarter good stellar,0
credit suisse share slump thiams resignation,0
crispr therapeutic 4 premarket initial ctx001 data,0
crispr therapeutic 5 hour equity offering,0
cymabat halt trial seladelpar share dip 4,0
cymabay share fall 77 halted trial,0
cymabay therapeutic share 77 premarket resuming trade following halt,0
digital turbine 5 q3 revenue miss,0
dmci continues slide government cancel extension water concession deal businessworld online,0
evolent 6 loss key contract ny,0
exxon chevron result augur tough year ahead share drop 3 economy marketscreener,0
ford stock hit ceo china lack product,0
funko stock decimated ahead massive earnings miss,0
funko stock plummet 39 share downgraded holiday season weakness,0
funkos stock plunge 39 premarket toward near 2yr low q4 warning late wednesday,0
gamestop tumble 15 missing 3q comp sale estimate,0
glu mobile inc gluu sink 271 today breaking root cause find news,0
gormanrupp slip 6 post q4 result miss,0
grubhub stock fall da davidson turn bearish,0
hanesbrands 2 rare bear call,0
hanesbrands trickle lower operating profit miss,0
hargreaves top investor sell share discount stock drop,0
hertz avis slide lyft announces car rental service,0
home depot cut 2019 forecast sale miss share drop,0
home depot fall sharply release 3rdquarter result,0
home depot sale miss share plunge,0
home depot stock selloff 78point drag dow,0
hp 5 xerox bid rejection counter offer hint,0
intelsat 175 pai call public band auction,0
invivo launch equity offering share 17,0
kellogg 6 profit outlook disappoints,0
kellogg stock fall weak guidance,0
kellogg stock fall 35 premarket q4 result,0
kohl cut annual profit forecast disappointing result share slump,0
kohl share slide 105 premarket trade,0
kohl share tank earnings miss retailer cut fiscal 2019 earnings outlook,0
kohl warning sends j penney dillards lower,0
la jolla share fall ceo departure clinical trial result,0
logicbio 26 fda put hold lb001,0
lowes stock fall 20 premarket wake home depot disappointing q3 report,0
luckin coffee stock sink anonymous report alleges fraud,0
luminex q4 cash flow 24 share slip 1 hour soft q1 outlook,0
macy ’ slump website hack add departmentstore malaise,0
macys 6 hard hat come earnings,0
macys stock 38 premarket,0
marvell stock fall cowen double downgrade,0
maximus 29 post q4 result,0
mgm growth fall 11 starting share offering,0
microsoft zoom share slip security concern rising competition microsoft stock marketscreener…,0
miragen 24 pricing equity offering,0
oncosec medical 13 despite positive tova data tnbc,0
pdd urbn among premarket loser,0
peloton stock plummet company report widening loss slowing revenue,0
penn national gaming 4 earnings,0
perspecta 18 navy contract loss downgrade,0
pinduoduo stock sink heavy volume earnings,0
pinduoduos stock plunge 23 premarket heavy volume q3 result,0
popular irish etf skid lower sinn fein election win,0
qualcomm share dip even q1 earnings beat china coronavirus outlook,0
qudian sink 53 year guidance revenue shrink,0
rapt therapeutic 9 premarket pricing equity offering,0
royal mail share slump lowered mail volume guidance,0
salarius pharma 53 premarket pricing equity offering,0
satellite stock intelsat drop 40 fcc 5g decision,0
sciplay 76 twonotch downgrade,0
share mattress company casper fall ipo price day 2 nyse,0
silvercorp 20 quarterly silver sale volume remain flat,0
simply good food trade lower despite strong q2 upside virus concern linger smpl smpl,0
